review_id,user_id,business_id,stars,date,text,useful,funny,cool
fBjzlwPU4HM9MOxG8NzVLQ,u0LXt3Uea_GidxRW1xcsfg,lRwpFFaFr3QQ5fGHkk3eXQ,4,2010-03-31,"Stumbled upon this one day - thought I would give it a try.

Typical sushi place - sushi was pretty good. Price is decent.

Party trays are decent. =)",1,0,0
EY1mL968hGQt5xWgILX7gw,u0LXt3Uea_GidxRW1xcsfg,AF_VU15nNsqIg7-y9uiQug,2,2011-01-06,"Went with my friend as we had purchased the Groupon back in April. Before the Groupon, reviews were pretty good for this place. But not sure if it is because of the amount of Groupons they sold, their service and attitude has gone downhill.

We were a little late for our appt, but we had called ahead to notify them (only to get the answering machine). When we got there, the receptionist was rude and said, typically we don't take appts that are this late, as we are booked back to back, but this time we will take you in. And when we looked around the salon, there was only 2 other people getting their nails done.

The two girls that did our nails were really nice. My friend kept smudging her almost dried nails, so they had fixed it for her twice.

At the end of the day, we had to pay the $1.25 HST on top of the tips.

Overall, we would not go back again.",1,0,1
hnMUfLEic872azsTt7ghmw,u0LXt3Uea_GidxRW1xcsfg,IBZ6e3P0OqcPXVjvGlpueQ,4,2012-09-23,"Fish is good, really good. Love how you could have so many different options for fish choices. Chips is only ok. Onion rings are not the same as the regular onions, a little too crispy.

I had ordered the house organic batter mahi mahi - very light, not really heavy. Creamy coleslaw is flavourless. Shared the O.T.H Poutine which was ok but not for me. Will go back to try the pull pork or duck confit one. 

Good for gluten free. =)",0,0,0
ckUKRR2BV7wg9ehIRiZ6aw,u0LXt3Uea_GidxRW1xcsfg,806kkDGaRCJ4lZLRcEf-iw,1,2011-09-28,"after reading the reviews on yelp, my boyfriend and i decided to give this place a try, especially since we are on a mission to try ramen in every city we visit.

we were really excited, as when we were in NYC, we had really good ramen. 

listening to the reviews we started off with the gyoza appetizer - which was not as good as everyone says it is. It was pan fried with the thin layer of skin, but there was an aftertaste of soap water. Which I should have known, since the glass of water they served us was disgusting!

We had ordered the jumbo sumo ramen - beware, it is a very big bowl of noodles, which we did not expect.

The sumo ramen came with a half boil egg, seaweed, pork belly, and other veggies. The noodles and pork belly was good. Soup was tasteless.

Definitely would not go back again.",1,0,0
8KwvvDYbvwDM5WxAOhHBRA,u0LXt3Uea_GidxRW1xcsfg,S5bNE4Pmin8OQUMOFod8bQ,1,2010-11-23,"Came here for a friend's birthday. She had looked it up and thought it sound good. First of all, when we made reservations, they only had a 7pm time slot for us (we were looking for 8pm) and when we were there, we were seated in the lower area of the restaurant, which was pretty empty.

There was an extensive menu, everything on the menu sound good, but when we got our food - there was nothing special, especially for what we paid for it. 

The pizza's are huge portions - so if you order it, make sure you share it.

There are 3 risottos on the menu, the seasonal vegetable one is the better one. Some of the pastas were portioned differently, some were huge, others were tiny - so be careful!

The food came out really fast after we ordered, so fast, that some of the food was cold (not sure if they make it in advance and just heat up afterwards). The desserts took forever to come.

At the end of the night when the bill came, there was a water service charge ($12.50) for 9 people for just getting tap water. And 18% gratuity after taxes.

Atmosphere was good, but other than that I do not recommend this place at all.",5,0,2
UmJM6J7KJT0KhGvOZ4n3IQ,u0LXt3Uea_GidxRW1xcsfg,xpJEBXTCQh5Ib8BJrjt9Bg,3,2016-02-08,"Came here after dinner to meet up with some friends...it was nice and roomy for 7 people. 

We ordered a plate of Rosemary fries to share, which wasn't bad, however when served it was room temperature and did not taste like it just came out of the fryer.

BF had ordered a couple of beers, which he was not impressed at all with.",0,0,0
-Km-gkgaAJAx37yEHIERDg,u0LXt3Uea_GidxRW1xcsfg,yuFdJdrnfMp3cfXVwTXjjA,3,2016-02-08,"Wanted to give this place a try since it was in my neighbourhood and I wouldn't have to go far. Came here for a late lunch on a Friday - there was a few tables, but nothing crazy.

We had ordered:

- Spicy Miso Ramen
- Salt Broth Ramen

They were ok - can't say there were great and can't say it was terrible. The noodles had a nice texture to it, a bit chewy and not too soft. But the broth was a bit bland - definitely lacking some depth to it like another reviewer had said.

Looking at the menu, they definitely did have quite a few ramen options - perhaps too many options and they should try to narrow it down to make them better.

Perhaps next time we should try the other menu items and not the ramen.",0,0,0
yWUdKhjq8QqZe6vai8W69w,u0LXt3Uea_GidxRW1xcsfg,rdn0vLw8Ln5_PBwRcE6BZw,2,2012-10-18,"Decided to give this place a try based on the reviews. 

Service is really slow on a Thursday afternoon work day. It took almost 30 mins before we got our food. Definitely not the place to go during the work week.

Ordered a pork bone soup which was just ok. Nothing special or memorable about it.

Not sure if I would come back again.",1,0,0
cKeZ1e-HRBodUpnz1j8BJA,u0LXt3Uea_GidxRW1xcsfg,dw2ST-AHUbu2xq0QNfngBA,5,2010-09-15,"This place is really good! The best restaurant in the area! The food there is really tasty - especially the Ahi Tuna Club sandwich, Lobster Ravioli and the tandoori chicken flat bread.

They also have mock chicken for those who are vegetarians.

Gorgeous patio for the summer time.",3,1,1
mIUjvArg1mXlEZTKbqF0zg,u0LXt3Uea_GidxRW1xcsfg,4zrplmbNlzIsxYs-iDTbLQ,4,2016-04-06,"Decided to give this place a try since I was in the neighbourhood! Love that there was no line up at all. However, coming here at 5pm on Saturday afternoon and only original flavour was left!

They have three flavours to choose from: Original, Chocolate and Coffee.

My nephews loved it and thought it was better than Uncle Tetsu (which I have not yet tried).",0,0,0
zbU2q635UH8tk2Cboo7Xlw,u0LXt3Uea_GidxRW1xcsfg,ik9VvawL-BeAqlxTI1leew,4,2010-07-26,"Small little Japanese restaurant in the Don Mills neighbourhood. Lots of different rolls to pick from. 

Great lunch special selection.

Service is a little slow though. So if you only have 1 hour for lunch, may not be the best place. Take out is pretty quick though.",0,0,0
Y8vA-J6yGkr5-nE95tbjGA,u0LXt3Uea_GidxRW1xcsfg,1jNteKQ2JuF6Sk1SI9X23Q,3,2012-09-23,"Chinese version of Cheesecake factory. 

Came here with a friend on a Thursday night at 7:30pm and was told it was a 45 mins  wait. My friend had walked by at 6pm to try to make a reservation in person but they said they wouldn't take it.

We wind up sitting at the bar to bypass the wait, as they serve the full menu at the bar as well.

Nothing crazy different on the menu but the bartenders were really nice as we had sat there for over 2 hours.

We had ordered the crispy green beans which was really tasty. Ma Pao Tofu which was weird that it was crispy tofu served on top of a bed of broccoli. Vegetarian fried rice, ok but also served with a lot of broccoli.

Will be back to try some of their noodle dishes.",0,0,0
S5BSUs-iDrwn6o5968LmEg,u0LXt3Uea_GidxRW1xcsfg,xNNAfZJkLZlAeS-I7-QwgA,3,2017-10-16,"We were here on a holiday Monday where nothing much was open. We had to grab some takeout as we were in a rush and this was the only place open.

We ordered:
- beef noodle soup
- grilled pork chop rice
- grilled port vermicelli 

The food was ok, nothing exciting and kind of bland.",0,0,0
JCna3sfrjqtnsG7l-pSs-A,u0LXt3Uea_GidxRW1xcsfg,uATqc1QJkS5lOKfoJ6Uz2w,3,2013-02-18,"Read about this bakery on BlogTO so decided to check it out since it was so close.

Cute little place in the mid of Chinatown.

Smelt amazing when we walked in. Walked out with the following:
- carrot cake
- ginger spice cookie
- spicy chocolate cookie
- gluten free peanut butter cookie

The mini 5 inch cake was a good size not overly priced at $7. Was a bit on the sweet side but wasn't terrible. Just make sure you have it with tea or coffee (with no sugar).

The cookies were $1.75 a piece, average for the size of the cookie. However they are the crunchy kind of cookies so if you are looking for a soft chewy cookie, you should skip it.

Overall not bad, will be back to try other stuff! Can't wait until she adds more gluten free items on the menu!",2,0,1
SlXVmKGv10icLuSrqeuqgQ,u0LXt3Uea_GidxRW1xcsfg,qR62k9TVEVwRuQH6-4avHA,4,2011-09-28,"very cozy, in the heart of St. Catherine street.

very comfy bed. wireless internet works very well.",1,0,0
1XEm85LhDeiUHdG0R_rXSQ,u0LXt3Uea_GidxRW1xcsfg,sTV4qyjDkY5cLvx2omtLyw,4,2017-02-07,"Nice addition to the Distillery district! Stumbled upon this place when we were out checking the lights festival. Nice place for you to hang out and get a coffee, tea or hot chocolate. They have a few flavours for hot chocolate - best part, you can get it in a dairy free option!

I had tried the peppermint hot chocolate with soy milk and it was nice and minty!

In looking at the menu, you could also grab a bite to eat or walk in their store to look at the different condiments they sell!",1,0,0
kZPaUjcmUin_G8NvV8Pk9g,u0LXt3Uea_GidxRW1xcsfg,X29BLACjBhOg_P2USv07dA,1,2014-08-08,"after reading reviews on this place, thought I would take my family here to give it a try.

but after driving in circles a few times, we realized that this place had closed down - couldn't find it at all!",0,0,0
WkIJj-pH7JoyxHmh2_JRcQ,u0LXt3Uea_GidxRW1xcsfg,FjTihEfjgq9dm3IJ7S888Q,4,2016-06-07,"Cute place in Danforth and Coxwell area!

It has a nice patio to sit, which is also dog friendly! 

We had tried the wild boar pizza - which was very good! Definitely want to try the other items on the menu!

Friendly service. Definitely will be back here more often since it is so close to us!",0,0,1
1oPgWJHJiKZShjdJxZHylA,u0LXt3Uea_GidxRW1xcsfg,JnKzrXKxY1cThJ0vNk-4pA,2,2012-05-11,"You can see that people only eat here to use the vouchers they have purchased - as they seem to always have some sort of deal available.

unless you come early enough - make sure you make reservations, otherwise it will take up to 30 mins to get seated (for a table of 2).

The food is ok. Not the greatest I've had, but definitely not the worst. For the price you are paying ($15 for $30 worth of food) - it's ok.

Definitely only visit if you had purchased a voucher.",3,2,1
8aIpsx2-l__KLKo7Ljs8pQ,u0LXt3Uea_GidxRW1xcsfg,An-JJle53UMHokU4MwFktg,3,2017-01-26,"my sister is a big fan of the noodles here as they do have some soup options with no MSG. 

the way the system works is that it is a combo:

- soup base option (no MSG fish soup or Chicken soup base)
- two toppings are included with additional toppings at $1.75 each
- types of noodles
- 1 hot drink is included but other options have an additional charge

Then you also have an option of adding side items.

I had ordered the parsley and century egg fish soup with fish filet, fish tofu, cabbage and flat rice noodles. Not sure if it is due to the type of noodles i had picked but i found it a little lacky in flavour.

Otherwise, it wasn't bad, pretty big portions. I would also upgrade to a cold drink next time since the hot lemon tea that i had gotten wasn't really that great.",0,0,0
KUpwkKb7sue22o__HLilow,u0LXt3Uea_GidxRW1xcsfg,ZilzayEdyk70SoI-wruJbg,4,2017-01-04,"This is a most stop for me and my girlfriend whenever I'm back in TO. We always order:

- the radish cake 
- calamari 

both are really good - but it is a bit spicy.

And typically we will order a congee (you really can't go wrong with any of them) and a noodle dish.

What can I say? Congee and noodles is always good.",0,0,0
